[00:00.12] Hay
[11:41.54]  r
[11:41.61] in
[11:41.81] con
[11:42.11] es
[11:42.31]  del
[11:42.62]  entre
[11:43.13] te
[11:43.33] cho
[11:43.78] .
[11:44.00]  At
[11:44.17] rás
[11:44.51]  de
[11:44.68]  los
[11:44.94]  ó
[11:45.11] cal
[11:45.37] os
[11:45.54]  si
[11:45.77]  los
[11:45.97]  pod
[11:46.22] és
[11:46.49]  des
[11:46.75] pe
[11:46.92] gar
[11:47.18]  un
[11:47.33]  poco
[11:47.86] .
[11:48.00]  El
[11:48.15]  pol
[11:48.38] vo
[11:48.54]  se
[11:48.68]  mete
[11:48.98]  por
[11:49.28]  todos
[11:49.59]  lados
[11:50.00] .
[11:50.00]  Y
[11:50.15]  queda
[11:50.91]  ahí
[11:52.00] .
[11:52.00]  Las
[11:52.26]  term
[11:52.57] itas
[11:53.00] ,
[11:53.05]  cuando
[11:53.32]  pas
[11:53.44] an
[11:53.53]  por
[11:53.68]  encima
[11:54.00] ,
[11:54.17]  lo
[11:54.70]  levant
[11:54.86] an
[11:55.03]  con
[11:55.29]  las
[11:55.55]  pat
[11:55.81] as
[11:56.00] .
[11:56.00]  Se
[11:56.19]  limp
[11:56.70] ian
[11:56.85]  con
[11:57.13]  la
[11:57.32]  boca
[11:57.70] .
[11:58.00]  Y
[11:58.12]  se
[11:58.73]  contamin
[11:59.36] an
[11:59.60] .
[12:00.00]  Después
[12:00.63]  lle
[12:00.82] van
[12:01.03]  el
[12:01.18]  pol
[12:01.41] vo
[12:01.54]  al
[12:01.69]  n
[12:01.76] ido
[12:01.98]  por
[12:02.24]  tro
[12:02.44] fal
[12:02.64] ax
[12:02.78] ia
[12:03.00]  y
[12:03.08]  mat
[12:03.34] an
[12:03.51]  a
[12:03.61]  toda
[12:03.95]  la
[12:04.10]  colon
[12:04.53] ia
[12:04.69] .
[12:05.00]  Este
[12:05.64]  mét
[12:05.80] odo
[12:05.88]  es
[12:06.04]  el
[12:06.20]  que
[12:06.44]  más
[12:06.76]  us
[12:06.92] an
[12:07.08]  en
[12:07.24]  Australia
[12:08.00]  para
[12:08.28]  cas
[12:08.51] as
[12:08.63]  que
[12:08.90]  ya
[12:08.98]  tienen
[12:09.40]  act
[12:09.67] ividad
[12:10.12]  confirm
[12:10.52] ada
[12:10.72] .
[12:11.00]  Fun
[12:11.46] cion
[12:11.55] a
[12:11.62]  en
[12:11.78]  po
[12:11.94] cas
[12:12.17]  semanas
[12:12.72] .
[12:13.00]  El
[12:13.33]  mét
[12:13.43] odo
[12:13.65]  tres
[12:13.94]  es
[12:14.08]  para
[12:14.37]  colon
[12:14.74] ias
[12:14.96]  activ
[12:15.33] as
[12:15.47]  con
[12:15.70]  gal
[12:15.91] er
[12:16.05] ías
[12:16.34]  vis
[12:16.56] ibles
[12:16.99] .
[12:17.00]  Si
[12:17.09]  encont
[12:17.69] rás
[12:17.72]  una
[12:17.91]  gal
[12:18.08] er
[12:18.20] ía
[12:18.38]  de
[12:18.50]  bar
[12:18.68] ro
[12:18.80]  sub
[12:18.98] iendo
[12:19.28]  por
[12:19.46]  una
[12:19.64]  p
[12:19.70] ared
[12:20.00] ,
[12:20.17]  no
[12:20.34]  la
[12:20.50]  rom
[12:20.86] pas
[12:21.03]  todavía
[12:21.72] .
[12:22.00]  La
[12:22.15]  gal
[12:22.52] er
[12:22.62] ía
[12:22.75]  es
[12:22.89]  la
[12:23.04]  autop
[12:23.41] ista
[12:23.77]  por
[12:23.93]  donde
[12:24.30]  trans
[12:24.67] itan
[12:24.97]  las
[12:25.19]  ob
[12:25.34] r
[12:25.41] eras
[12:25.71] .
[12:26.00]  Si
[12:26.17]  la
[12:26.50]  rom
[12:26.60] pes
[12:26.86] ,
[12:27.03]  las
[12:27.50]  term
[12:27.64] itas
[12:27.99]  la
[12:28.16]  abandon
[12:28.77] an
[12:29.07]  y
[12:29.20]  constru
[12:29.56] yen
[12:29.77]  otra
[12:30.05]  en
[12:30.19]  un
[12:30.34]  lugar
[12:30.68]  que
[12:30.89]  vos
[12:31.10]  no
[12:31.24]  vas
[12:31.45]  a
[12:31.56]  ver
[12:31.73] .
[12:32.00]  Lo
[12:32.20]  que
[12:32.35]  ha
[12:32.71] ces
[12:33.15]  es
[12:33.21]  prepar
[12:33.95] ar
[12:34.03]  un
[12:34.23]  ce
[12:34.43] bo
[12:34.63] .
[12:35.00]  Me
[12:35.15] z
[12:35.22] cl
[12:35.37] as
[12:35.75]  bor
[12:35.81] ax
[12:35.90]  en
[12:36.06]  pol
[12:36.28] vo
[12:36.43]  con
[12:36.66]  az
[12:36.88] úcar
[12:37.20]  común
[12:37.67] .
[12:38.00]  Dos
[12:38.29]  partes
[12:38.84]  de
[12:39.18]  az
[12:39.25] úcar
[12:39.73]  por
[12:40.02]  una
[12:40.31]  de
[12:40.50]  bor
[12:40.79] ax
[12:41.00] .
[12:41.00]  Y
[12:41.08]  un
[12:41.24]  poquito
[12:41.82]  de
[12:42.01]  agua
[12:42.31]  para
[12:42.64]  hacer
[12:43.05]  una
[12:43.30]  pasta
[12:43.70] .
[12:44.21]  Es
[12:44.21] a
[12:44.79]  pasta
[12:44.85]  la
[12:45.08]  p
[12:45.16] ones
[12:45.59]  en
[12:45.80]  una
[12:46.12]  tapa
[12:46.55]  de
[12:46.76]  fr
[12:46.97] as
[12:47.18] co
[12:47.39]  vie
[12:47.71] ja
[12:47.92]  o
[12:48.15]  un
[12:48.19]  ped
[12:48.30] ac
[12:48.39] ito
[12:48.53]  de
[12:48.63]  cart
[12:48.83] ón
[12:49.00]  y
[12:49.22]  la
[12:50.09]  apoy
[12:50.54] as
[12:51.00]  bien
[12:51.22]  cerca
[12:51.51]  de
[12:51.61]  la
[12:51.71]  gal
[12:51.89] er
[12:52.00] ía
[12:52.17]  sin
[12:52.34]  rom
[12:52.51] per
[12:52.68] la
[12:52.79] .
[12:53.00]  Si
[12:53.60]  son
[12:53.92]  horm
[12:54.08] ig
[12:54.31] as
[12:54.54] ,
[12:54.77]  lo
[12:55.22]  mismo
[12:55.61] .
[12:56.00]  Vas
[12:56.30]  a
[12:56.49]  ver
[12:56.53]  a
[12:56.60]  las
[12:56.83]  ob
[12:56.98] r
[12:57.05] eras
[12:57.36]  ent
[12:57.59] rando
[12:57.98]  y
[12:58.05]  sal
[12:58.28] iendo
[12:58.67]  del
[12:58.90]  ce
[12:59.05] bo
[12:59.20]  durante
[12:59.75]  varios
[13:00.23]  días
[13:00.57] .
[13:01.00]  L
[13:01.21] le
[13:01.24] van
[13:01.48]  el
[13:01.64]  az
[13:01.81] úcar
[13:02.21]  al
[13:02.37]  n
[13:02.45] ido
[13:03.00] .
[13:03.00]  L
[13:03.07] le
[13:03.21] van
[13:03.42]  el
[13:03.56]  bor
[13:03.77] ax
[13:03.94]  con
[13:04.12]  el
[13:04.26]  az
[13:04.39] úcar
[13:04.73] .
[13:05.00]  Y
[13:05.27]  en
[13:05.33]  una
[13:05.54]  semana
[13:06.09]  dos
[13:06.36]  a
[13:06.44]  lo
[13:06.63]  sum
[13:06.90] o
[13:06.99] ,
[13:07.35]  no
[13:07.49]  ves
[13:07.62]  una
[13:07.89]  sola
[13:08.26]  más
[13:08.60] .
[13:09.00]  La
[13:09.35]  gal
[13:09.36] er
[13:09.50] ía
[13:09.72]  queda
[13:10.09]  abandon
[13:10.60] ada
[13:10.82]  y
[13:10.89]  la
[13:11.25]  pod
[13:11.31] és
[13:11.47]  rom
[13:11.69] per
[13:11.91]  sin
[13:12.13]  problema
[13:12.72] .
[13:13.00]  T
[13:13.25] res
[13:13.40]  mét
[13:13.51] od
[13:13.64] os
[13:13.77] .
[13:14.00]  Una
[13:14.66]  sola
[13:14.70]  ca
[13:14.85] ja
[13:15.04]  de
[13:15.26]  pol
[13:15.51] vo
[13:15.70] .
[13:16.00]  La
[13:16.77]  invers
[13:16.93] ión
[13:17.39]  total
[13:18.07] ,
[13:18.22]  cont
[13:18.22] ando
[13:18.37]  el
[13:18.44]  pul
[13:18.55] ver
[13:18.66] iz
[13:18.73] ador
[13:18.88] ,
[13:19.00]  el
[13:19.25]  f
[13:19.36] uelle
[13:20.08]  y
[13:20.11]  el
[13:20.36]  bor
[13:20.73] ax
[13:21.00] ,
[13:21.14]  te
[13:21.28]  queda
[13:21.77]  en
[13:21.85]  alrededor
[13:22.40]  del
[13:22.61]  precio
[13:23.03]  de
[13:23.17]  una
[13:23.38]  sola
[13:23.66]  vis
[13:23.87] ita
[13:24.08]  de
[13:24.22]  fum
[13:24.43] ig
[13:24.57] ación
[13:25.00] .
[13:26.00]  Y
[13:26.12]  te
[13:26.19]  dura
[13:26.45]  años
[13:26.78] .
[13:27.00]  Y
[13:27.08]  no
[13:27.25]  en
[13:27.68] ven
[13:27.74] en
[13:27.85] ás
[13:28.11]  el
[13:28.28]  su
[13:28.45] elo
[13:28.70] .
[13:29.00]  Y
[13:29.09]  las
[13:29.38]  ab
[13:29.66] e
[13:29.84] jas
[13:29.95]  sig
[13:30.24] uen
[13:30.53]  trabajando
[13:31.50]  los
[13:31.79]  gir
[13:32.08] as
[13:32.27] oles
[13:32.63] .
[13:33.00]  Y
[13:33.19]  el
[13:33.25]  per
[13:33.39] ro
[13:33.53]  toma
[13:33.78]  agua
[13:34.04]  de
[13:34.17]  cualquier
[13:34.76]  char
[13:35.03] co
[13:35.15]  sin
[13:35.35]  que
[13:35.55]  teng
[13:35.81] as
[13:35.94]  que
[13:36.14]  vig
[13:36.39] ilar
[13:36.60] lo
[13:36.73] .
[13:37.00]  Ahora
[13:37.41]  bien
[13:37.74] ,
[13:38.32]  quiero
[13:38.39]  ser
[13:38.64]  honest
[13:39.17] o
[13:39.21]  con
[13:39.46]  vos
[13:39.61] .
[13:40.13]  Lo
[13:40.16]  que
[13:40.33]  te
[13:40.46]  acab
[13:40.73] o
[13:40.79]  de
[13:40.92]  mostrar
[13:41.39]  es
[13:41.53]  la
[13:41.66]  mitad
[13:42.00]  del
[13:42.20]  trabajo
[13:42.68] .
[13:43.00]  La
[13:43.55]  otra
[13:43.57]  mitad
[13:44.05] ,
[13:44.24]  la
[13:44.56]  que
[13:44.75]  importa
[13:45.39]  más
[13:45.91] ,
[13:46.00]  no
[13:46.14]  se
[13:46.28]  compra
[13:46.72]  en
[13:46.86]  ninguna
[13:47.44]  parte
[13:48.00] .
[13:48.00]  Es
[13:48.30]  cam
[13:48.55] inar
[13:48.99]  tu
[13:49.21]  casa
[13:49.65] .
[13:50.00]  Una
[13:50.32]  vez
[13:50.54]  por
[13:50.81]  mes
[13:51.08] ,
[13:51.26]  en
[13:51.43]  la
[13:51.75]  época
[13:52.18]  cá
[13:52.47] l
[13:52.52] ida
[13:52.79] ,
[13:53.13]  ag
[13:53.33] arr
[13:53.45] ás
[13:53.53]  una
[13:53.73]  l
[13:53.79] inter
[13:54.13] na
[13:54.26]  y
[13:54.35]  un
[13:54.45]  dest
[13:54.72] orn
[13:54.92] ill
[13:55.15] ador
[13:55.39]  ch
[13:55.52] iqu
[13:55.72] ito
[13:56.00] .
[13:56.00]  Y
[13:56.10]  revis
[13:56.78] ás
[13:56.89]  los
[13:57.19]  puntos
[13:57.79]  crít
[13:58.29] icos
[13:58.68] .
[13:59.00]  Los
[13:59.60]  puntos
[13:59.66]  crít
[14:00.03] icos
[14:00.35]  son
[14:00.54]  siempre
[14:01.06]  los
[14:01.28]  mismos
[14:01.72] .
[14:02.00]  Mad
[14:02.03] era
[14:02.65]  en
[14:02.72]  contact
[14:03.23] o
[14:03.31]  con
[14:03.57]  su
[14:03.79] elo
[14:04.00] .
[14:04.00]  O
[14:04.09]  cerca
[14:04.76]  del
[14:04.82]  su
[14:05.01] elo
[14:05.27]  a
[14:05.36]  menos
[14:05.82]  de
[14:06.00]  15
[14:06.56]  cent
[14:06.92] í
[14:07.10] metros
[14:07.65] .
[14:08.00]  Mad
[14:08.52] era
[14:08.54]  cerca
[14:08.96]  de
[14:09.13]  una
[14:09.39]  fu
[14:09.56] ente
[14:09.96]  de
[14:10.08]  hum
[14:10.34] ed
[14:10.51] ad
[14:11.00] .
[14:11.00]  Una
[14:11.31]  can
[14:11.54] illa
[14:11.90]  que
[14:12.17]  pier
[14:12.71] de
[14:12.76] .
[14:13.00]  Una
[14:13.20]  baj
[14:13.40] ada
[14:13.60]  de
[14:13.73]  te
[14:13.86] cho
[14:14.06]  mal
[14:14.26]  sell
[14:14.53] ada
[14:14.73] .
[14:15.00]  Una
[14:15.25]  p
[14:15.30] ared
[14:15.60]  exterior
[14:16.21]  con
[14:16.49]  hum
[14:16.67] ed
[14:16.82] ad
[14:16.97]  ascend
[14:17.43] ente
[14:17.72] .
[14:18.00]  Mad
[14:18.42] era
[14:18.42]  en
[14:18.56]  lugares
[14:19.07]  os
[14:19.22] c
[14:19.28] uros
[14:19.57]  y
[14:19.64]  sin
[14:19.85]  ventil
[14:20.28] ación
[14:20.71] .
[14:21.00]  Só
[14:21.27] tan
[14:21.54] os
[14:21.72] .
[14:22.00]  Entre
[14:22.38]  pis
[14:22.61] os
[14:22.77] .
[14:23.00]  De
[14:23.41] baj
[14:23.49] o
[14:23.58]  de
[14:23.78]  escal
[14:24.28] eras
[14:24.51] .
[14:25.00]  En
[14:25.24]  cada
[14:25.57]  uno
[14:25.85]  de
[14:26.04]  esos
[14:26.42]  puntos
[14:27.15] ,
[14:27.37]  apoy
[14:27.49] ás
[14:27.70]  el
[14:27.86]  dest
[14:28.23] orn
[14:28.41] ill
[14:28.64] ador
[14:29.00]  y
[14:29.06]  emp
[14:29.24] uj
[14:29.37] ás
[14:29.56]  con
[14:29.75]  pres
[14:30.00] ión
[14:30.25]  moder
[14:30.56] ada
[14:30.76] .
[14:31.00]  La
[14:31.34]  mad
[14:31.45] era
[14:31.72]  sana
[14:32.08]  resist
[14:32.68] e
[14:32.71] .
[14:33.00]  La
[14:33.40]  mad
[14:33.42] era
[14:33.63]  con
[14:33.87]  term
[14:34.19] itas
[14:34.50]  ad
[14:34.66] ent
[14:34.89] ro
[14:35.07]  c
[14:35.12] ede
[14:35.49]  como
[14:35.67]  si
[14:35.83]  fuera
[14:36.23]  cor
[14:36.47] cho
[14:36.69] .
[14:37.00]  Si
[14:37.66]  encont
[14:37.72] rás
[14:38.08]  un
[14:38.26]  lugar
[14:38.71]  así
[14:39.07] ,
[14:39.43]  ya
[14:39.61]  sabes
[14:39.89]  qué
[14:40.26]  hacer
[14:40.67] .
[14:41.00]  Tr
[14:41.26] at
[14:41.52] amiento
[14:41.72]  lí
[14:41.92] qu
[14:42.09] ido
[14:42.24]  por
[14:42.45]  fuera
[14:42.77] .
[14:43.00]  Pol
[14:43.36] vo
[14:43.36]  por
[14:43.70]  dentro
[14:44.02]  de
[14:44.16]  la
[14:44.30]  gri
[14:44.52] eta
[14:44.74] .
[14:45.00]  Y
[14:45.07]  si
[14:45.25]  hay
[14:45.50]  gal
[14:45.90] er
[14:45.94] ías
[14:46.29] ,
[14:46.46]  ce
[14:46.63] bo
[14:46.80]  de
[14:47.14]  az
[14:47.22] úcar
[14:47.58]  y
[14:47.66]  bor
[14:47.92] ax
[14:48.19]  al
[14:48.26]  lado
[14:48.61] .
[14:49.00]  Cin
[14:49.47] co
[14:49.61]  minutos
[14:50.13]  por
[14:50.41]  mes
[14:50.69] .
[14:51.00]  Eso
[14:51.08]  es
[14:51.74]  todo
[14:51.78] .
[14:52.00]  La
[14:52.19]  term
[14:52.46] ita
[14:53.09]  siempre
[14:53.27]  te
[14:53.42]  av
[14:53.58] isa
[14:53.81]  antes
[14:54.20]  de
[14:54.36]  hacer
[14:54.75]  el
[14:54.91]  da
[14:55.07] ño
[14:55.30]  grave
[14:55.69] .
[14:56.00]  Lo
[14:56.17]  que
[14:56.42]  pasa
[14:56.95]  es
[14:57.11]  que
[14:57.21]  la
[14:57.38]  mayoría
[14:58.09]  de
[14:58.26]  la
[14:58.43]  gente
[14:58.87]  no
[14:59.04]  escuch
[14:59.59] a
[14:59.65] .
[15:00.00]  No
[15:00.53]  mira
[15:00.66] .
[15:01.00]  No
[15:01.17]  rev
[15:01.61] isa
[15:01.72] .
[15:02.00]  Esper
[15:02.51] a
[15:02.51]  a
[15:02.53]  que
[15:03.02]  el
[15:03.06]  problema
[15:03.72]  sea
[15:03.98]  visible
[15:04.59]  desde
[15:05.02]  el
[15:05.19]  comed
[15:05.62] or
[15:05.79]  y
[15:05.87]  para
[15:06.27]  entonces
[15:07.00]  ya
[15:07.12]  ten
[15:07.28] és
[15:07.45]  que
[15:07.62]  llam
[15:07.85] ar
[15:08.00]  a
[15:08.07]  alguien
[15:08.58]  con
[15:08.80]  ma
[15:09.01] qu
[15:09.08] inar
[15:09.37] ia
[15:09.51]  pes
[15:09.73] ada
[15:10.00] .
[15:10.00]  A
[15:10.31]  prop
[15:10.37] ós
[15:10.61] ito
[15:10.83] ,
[15:11.00]  todo
[15:11.29]  esto
[15:11.57]  que
[15:11.80]  te
[15:11.94]  estoy
[15:12.31]  most
[15:12.60] rando
[15:13.00] .
[15:13.00]  El
[15:13.33]  bor
[15:13.50] ax
[15:13.69] .
[15:14.00]  Los
[15:14.37]  tres
[15:14.38]  mét
[15:14.60] od
[15:14.71] os
[15:14.82] .
[15:15.00]  Los
[15:15.28]  puntos
[15:15.85]  crít
[15:16.32] icos
[15:16.71] .
[15:17.00]  Son
[15:17.38]  parte
[15:17.61]  de
[15:17.76]  uno
[15:17.99]  de
[15:18.14]  los
[15:18.36]  seis
[15:18.67]  m
[15:18.74] ód
[15:18.97] ulos
[15:19.27]  que
[15:19.54]  junt
[15:19.80] é
[15:20.00]  en
[15:20.18]  una
[15:20.27]  gu
[15:20.38] ía
[15:20.54]  gratuit
[15:20.92] a
[15:21.00]  que
[15:21.24]  de
[15:21.35] jo
[15:21.49]  siempre
[15:22.02]  en
[15:22.14]  la
[15:22.28]  descri
[15:22.72] pción
[15:23.16]  del
[15:23.38]  video
[15:23.75] .
[15:24.00]  No
[15:24.16]  es
[15:24.28]  un
[15:24.42]  curso
[15:24.77] .
[15:25.00]  No
[15:25.12]  te
[15:25.55]  vendo
[15:25.57]  nada
[15:25.83] .
[15:26.00]  No
[15:26.16]  hay
[15:26.40]  tar
[15:26.87] jet
[15:26.94] a
[15:26.95]  de
[15:27.10]  créd
[15:27.56] ito
[15:27.74] .
[15:28.00]  Son
[15:28.26]  las
[15:28.96]  cosas
[15:29.12]  que
[15:29.22]  mi
[15:29.39]  vie
[15:29.65] jo
[15:29.82]  me
[15:30.00]  enseñ
[15:30.52] ó
[15:30.69]  y
[15:30.78]  que
[15:31.04]  yo
[15:31.47]  fui
[15:31.56]  an
[15:31.64] ot
[15:31.81] ando
[15:32.16]  durante
[15:32.78]  tre
[15:33.04] inta
[15:33.39]  años
[15:34.00]  porque
[15:34.42]  mis
[15:34.63]  hijos
[15:35.00]  un
[15:35.10]  día
[15:35.31]  me
[15:35.41]  pregunt
[15:35.77] aron
[15:36.00]  qué
[15:36.40]  pas
[15:36.70] aba
[15:36.99]  si
[15:37.37]  por
[15:37.47]  alguna
[15:38.00]  razón
[15:38.35]  no
[15:38.46]  pod
[15:38.63] íamos
[15:39.00]  comprar
[15:39.46]  más
[15:39.72]  nada
[15:39.98]  en
[15:40.11]  la
[15:40.24]  fer
[15:40.45] re
[15:40.57] ter
[15:40.76] ía
[15:41.00] .
[15:41.00]  C
[15:41.05] ómo
[15:41.34]  ar
[15:41.72] reg
[15:41.79] l
[15:41.80] áb
[15:42.01] amos
[15:42.30]  la
[15:42.44]  casa
[15:42.76] .
[15:43.00]  C
[15:43.03] ómo
[15:43.31]  cuid
[15:43.37] áb
[15:43.42] amos
[15:43.61]  la
[15:43.63]  mad
[15:43.74] era
[15:43.85] .
[15:44.00]  C
[15:44.08] ómo
[15:44.31]  cal
[15:44.50] ent
[15:44.88] áb
[15:45.05] amos
[15:45.13]  el
[15:45.25]  inv
[15:45.44] ierno
[15:45.76] .
[15:46.00]  C
[15:46.08] ómo
[15:46.42]  junt
[15:47.02] áb
[15:47.02] amos
[15:47.36]  agua
[15:47.70] .
[15:48.00]  C
[15:48.07] ómo
[15:48.51]  cultiv
[15:48.80] áb
[15:49.02] amos
[15:49.31]  comida
[15:49.75] .
[15:50.00]  Es
[15:50.15] a
[15:50.55]  pregunta
[15:50.83]  me
[15:50.98]  hizo
[15:51.28]  pensar
[15:51.74] .
[15:52.00]  Y
[15:52.22]  la
[15:52.64]  respuesta
[15:52.91]  la
[15:53.06]  escri
[15:53.44] b
[15:53.51] í
[15:53.66]  en
[15:53.81]  seis
[15:54.11]  m
[15:54.18] ód
[15:54.41] ulos
[15:54.71] .
[15:55.00]  El
[15:55.36]  que
[15:55.48]  estamos
[15:55.87]  viendo
[15:56.31]  hoy
[15:56.53] ,
[15:56.67]  Def
[15:56.89] ensa
[15:57.18]  Bi
[15:57.32] ológ
[15:57.70] ica
[15:57.92] ,
[15:58.04]  es
[15:58.18]  uno
[15:58.40]  solo
[15:58.68] .
[15:59.00]  Está
[15:59.29]  ahí
[15:59.52]  abajo
[15:59.81] .
[16:00.00]  Link
[16:00.34]  en
[16:00.57]  la
[16:00.68]  descri
[16:01.20] pción
[16:01.72] .
[16:02.00]  B
[16:02.21] aj
[16:02.42] ala
[16:02.46] ,
[16:02.56]  imp
[16:02.77] rim
[16:03.02] ila
[16:03.20] ,
[16:03.33]  dej
[16:03.54] ala
[16:03.75]  en
[16:03.89]  el
[16:04.03]  gal
[16:04.24] p
[16:04.31] ón
[16:04.52]  con
[16:04.73]  la
[16:04.87]  herramient
[16:05.59] a
[16:05.99] .
[16:06.00]  Si
[16:06.12]  te
[16:06.24]  sir
[16:06.42] ve
[16:06.54]  bien
[16:06.79] .
[16:07.00]  Si
[16:07.28]  no
[16:07.37]  te
[16:07.42]  sir
[16:07.63] ve
[16:07.77] ,
[16:07.91]  ahí
[16:08.50]  queda
[16:08.54]  guard
[16:08.89] ada
[16:09.10]  para
[16:09.38]  el
[16:09.52]  día
[16:09.80]  que
[16:10.01]  te
[16:10.15]  haga
[16:10.43]  falta
[16:10.78] .
[16:11.00]  V
[16:11.29] uel
[16:11.43] vo
[16:11.47]  al
[16:11.57]  bor
[16:11.79] ax
[16:11.93]  porque
[16:12.37]  hay
[16:12.59]  dos
[16:12.81]  cosas
[16:13.18]  más
[16:13.47]  que
[16:13.72]  ten
[16:13.91] és
[16:14.14]  que
[16:14.35]  saber
[16:14.72] .
[16:15.00]  Una
[16:15.37]  buena
[16:16.05]  y
[16:16.06]  una
[16:16.26]  que
[16:16.46]  parece
[16:16.85]  mala
[16:17.11]  pero
[16:17.37]  no
[16:17.50]  lo
[16:17.63]  es
[16:17.76] .
[16:18.00]  La
[16:18.53]  buena
[16:20.00] .
[16:20.00]  El
[16:20.13]  bor
[16:20.33] ax
[16:20.46]  no
[16:20.59]  es
[16:20.72]  solo
[16:20.98]  para
[16:21.24]  term
[16:21.50] itas
[16:21.76] .
[16:22.01]  Es
[16:22.17]  para
[16:22.67]  horm
[16:22.87] ig
[16:23.04] as
[16:23.21] ,
[16:23.38]  cuc
[16:23.64] ar
[16:23.81] ach
[16:24.07] as
[16:24.24] ,
[16:24.41]  pul
[16:24.67] gas
[16:25.00]  y
[16:25.05]  para
[16:25.43]  casi
[16:25.49]  cualquier
[16:26.01]  insect
[16:26.93] o
[16:27.00]  que
[16:27.24]  tenga
[16:27.46]  un
[16:27.57]  sistema
[16:28.00]  digest
[16:28.34] ivo
[16:28.51]  bas
[16:28.68] ado
[16:28.85]  en
[16:28.96]  microorgan
[16:29.53] ism
[16:29.70] os
[16:29.81] .
[16:30.00]  Si
[16:30.16]  ten
[16:30.29] és
[16:30.80]  un
[16:30.90]  horm
[16:31.12] igu
[16:31.36] ero
[16:31.60]  en
[16:31.76]  el
[16:31.92]  patio
[16:32.31]  que
[16:32.56]  no
[16:32.72]  pod
[16:32.96] és
[16:33.20]  des
[16:33.44] alo
[16:33.68] jar
[16:33.99] ,
[16:34.23]  mez
[16:34.31] cla
[16:34.50]  de
[16:34.62]  bor
[16:34.81] ax
[16:34.93]  con
[16:35.12]  az
[16:35.24] úcar
[16:35.55]  al
[16:35.68]  lado
[16:35.92]  del
[16:36.12]  horm
[16:36.36] igu
[16:36.55] ero
[16:36.74] .
[16:37.00]  Una
[16:37.27]  semana
[16:37.81] ,
[16:37.99]  horm
[16:38.35] igu
[16:38.64] ero
[16:38.89]  termin
[16:39.43] ado
[16:39.70] .
[16:40.00]  Si
[16:40.22]  ten
[16:40.33] és
[16:40.53]  cuc
[16:40.73] ar
[16:40.86] ach
[16:41.06] as
[16:41.19]  en
[16:41.32]  el
[16:41.45]  gal
[16:41.65] p
[16:41.77] ón
[16:41.91] ,
[16:42.04]  pol
[16:42.24] vo
[16:42.37]  de
[16:42.50]  bor
[16:42.70] ax
[16:42.83]  en
[16:42.96]  los
[16:43.16]  z
[16:43.22] ó
[16:43.35] cal
[16:43.55] os
[16:43.68] ,
[16:44.08]  atrás
[16:44.24]  de
[16:44.31]  la
[16:44.39]  hel
[16:44.51] ad
[16:44.58] era
[16:44.69]  vie
[16:44.81] ja
[16:44.88] ,
[16:45.00]  en
[16:45.26]  las
[16:45.92]  rend
[16:46.19] ij
[16:46.45] as
[16:46.71] ,
[16:47.14]  dos
[16:47.25]  semanas
[16:47.83] ,
[16:48.08]  no
[16:48.22]  hay
[16:48.30]  más
[16:48.40]  cuc
[16:48.53] ar
[16:48.62] ach
[16:48.75] as
[16:48.86] .
[16:49.00]  Mi
[16:49.15]  mujer
[16:49.52]  pone
[16:50.02]  bor
[16:50.06] ax
[16:50.21]  en
[16:50.36]  una
[16:50.59]  línea
[16:51.05]  fin
[16:51.28] a
[16:51.35]  deb
[16:51.58] ajo
[16:51.81]  del
[16:52.04]  mar
[16:52.27] co
[16:52.42]  de
[16:52.57]  la
[16:52.72]  puerta
[16:53.18]  de
[16:53.33]  la
[16:53.48]  coc
[16:53.71] ina
[16:54.00]  cuando
[16:54.29]  empieza
[16:54.73]  el
[16:54.81]  calor
[16:55.00]  y
[16:55.07]  nunca
[16:55.45]  tuv
[16:55.68] imos
[16:56.01]  horm
[16:56.28] ig
[16:56.43] as
[16:56.60]  ad
[16:56.73] ent
[16:56.96] ro
[16:57.11]  de
[16:57.26]  la
[16:57.41]  casa
[16:57.71] .
[16:58.00]  Una
[16:59.26]  ca
[16:59.42] ja
[17:00.00] .
[17:00.00]  M
[17:00.04] últ
[17:00.05] i
[17:00.44] ples
[17:00.44]  problemas
[17:00.84] .
[17:01.00]  Una
[17:01.33]  déc
[17:02.00] ada
[17:02.10]  de
[17:02.32]  uso
[17:02.65] .
[17:03.00]  La
[17:03.22]  que
[17:03.66]  parece
[17:04.21]  mala
[17:04.65] .
[17:05.00]  El
[17:05.16]  bor
[17:05.41] ax
[17:05.73]  no
[17:05.76]  es
[17:05.89]  etern
[17:06.30] o
[17:06.38]  en
[17:06.43]  la
[17:06.90]  mad
[17:06.95] era
[17:07.19]  si
[17:07.35]  la
[17:07.51]  mad
[17:07.76] era
[17:08.00]  está
[17:08.41]  exp
[17:08.66] uesta
[17:09.07]  a
[17:09.18]  ll
[17:09.31] uv
[17:09.52] ia
[17:09.63] .
[17:10.00]  Como
[17:10.45]  te
[17:10.45]  dije
[17:11.32]  antes
[17:11.69] ,
[17:11.91]  es
[17:12.13]  solu
[17:12.72] ble
[17:12.92]  en
[17:13.14]  agua
[17:13.59] .
[17:14.17]  Si
[17:14.17]  ll
[17:14.51] ue
[17:14.58] ve
[17:14.68]  sobre
[17:15.11]  mad
[17:15.37] era
[17:15.62]  trat
[17:15.97] ada
[17:16.23]  con
[17:16.49]  bor
[17:16.75] ax
[17:16.92]  durante
