[00:00.00]  Hay
[14:39.12]  ambientes
[14:39.56]  ácidos,
[14:40.24]  se
[14:40.44]  muere.
[14:41.08]  Así
[14:41.24]  que
[14:41.40]  le
[14:41.54]  vamos
[14:41.74]  a
[14:41.98]  cambiar
[14:42.18]  el
[14:42.60]  pH
[14:42.98]  a
[14:43.36]  la
[14:43.54]  piel
[14:43.66]  de
[14:43.84]  la
[14:44.02]  pata.
[14:44.60]  Para
[14:44.84]  eso
[14:45.16]  vas
[14:45.48]  a
[14:45.66]  necesitar
[14:46.16]  algo
[14:46.46]  baratísimo,
[14:47.80]  vinagre
[14:48.20]  de
[14:48.38]  manzana,
[14:49.20]  del
[14:49.40]  natural,
[14:50.24]  sin
[14:50.42]  filtrar,
[14:51.24]  del
[14:51.36]  que
[14:51.60]  tiene
[14:51.86]  esa
[14:52.20]  nubecita
[14:52.82]  turbia
[14:53.26]  adentro
[14:53.86]  que
[14:54.04]  en
[14:54.12]  la
[14:54.32]  etiqueta
[14:54.64]  dice
[14:55.02]  con
[14:55.44]  la
[14:55.68]  madre.
[14:56.34]  La
[14:56.56]  receta,
[14:57.22]  en
[14:57.32]  un
[14:57.54]  recipiente
[14:58.02]  hondo
[14:58.38]  o
[14:58.62]  en
[14:58.72]  la
[14:58.88]  bañera,
[14:59.80]  mezclas
[15:00.14]  una
[15:00.48]  parte
[15:00.74]  de
[15:00.96]  vinagre
[15:01.44]  con
[15:01.78]  dos
[15:02.12]  partes
[15:02.50]  de
[15:02.78]  agua
[15:02.98]  tibia.
[15:03.78]  Y
[15:04.02]  ahora
[15:04.38]  escuchá
[15:04.92]  las
[15:05.10]  advertencias,
[15:05.78]  porque
[15:06.36]  esto
[15:06.88]  es
[15:07.16]  lo
[15:07.32]  que
[15:07.42]  te
[15:07.60]  da
[15:07.78]  seguridad
[15:08.32]  y
[15:08.76]  casi
[15:09.18]  nadie
[15:09.44]  te
[15:09.62]  lo
[15:09.78]  dice.
[15:10.70]  Primero,
[15:11.34]  si
[15:11.46]  la
[15:11.66]  pata
[15:11.90]  está
[15:12.16]  muy
[15:12.50]  roja,
[15:13.26]  en
[15:13.38]  carne
[15:13.74]  diva
[15:14.06]  de
[15:14.30]  tanto
[15:14.54]  la
[15:14.74]  merce,
[15:15.42]  el
[15:15.50]  vinagre
[15:16.06]  le
[15:16.22]  va
[15:16.44]  a
[15:16.48]  arder
[15:16.78]  muchísimo.
[15:17.78]  En
[15:17.92]  ese
[15:18.12]  caso
[15:18.58]  diluí
[15:19.24]  mucho
[15:19.62]  más.
[15:20.18]  Una
[15:20.44]  parte
[15:20.74]  de
[15:20.94]  vinagre
[15:21.42]  por
[15:21.68]  cuatro
[15:22.00]  de
[15:22.26]  agua,
[15:22.78]  o
[15:23.04]  espera
[15:23.26]  y
[15:23.70]  consulta
[15:24.20]  primero.
[15:25.02]  Segundo,
[15:25.60]  si
[15:25.70]  ves
[15:25.82]  heridas
[15:26.18]  abiertas
[15:26.68]  de
[15:26.86]  verdad,
[15:27.68]  sangre,
[15:28.26]  piel
[15:28.46]  partida,
[15:29.38]  esto
[15:29.64]  no
[15:29.80]  es
[15:30.02]  para
[15:30.26]  eso,
[15:30.74]  eso
[15:30.96]  es
[15:31.14]  veterinario.
[15:32.12]  Tercero,
[15:32.90]  nunca
[15:33.20]  cerca
[15:33.56]  de
[15:33.70]  los
[15:33.88]  ojos
[15:34.16]  y
[15:34.54]  no
[15:34.80]  dejes
[15:35.14]  que
[15:35.34]  tome
[15:35.54]  líquido.
[15:36.42]  Con
[15:36.46]  eso
[15:36.70]  claro,
[15:37.42]  paras
[15:37.56]  a
[15:37.72]  tu
[15:37.90]  perro
[15:38.32]  dentro
[15:38.66]  de
[15:38.82]  la
[15:38.96]  mezcla
[15:39.36]  o
[15:39.66]  le
[15:39.86]  sumergís
[15:40.26]  las
[15:40.52]  patas
[15:40.76]  de
[15:40.94]  auna,
[15:41.82]  asegurándote
[15:42.30]  de
[15:42.50]  que
[15:42.64]  el
[15:42.74]  líquido
[15:43.18]  entre
[15:43.50]  bien
[15:43.88]  entre
[15:44.22]  los
[15:44.38]  deditos
[15:44.84]  y
[15:45.24]  lo
[15:45.48]  dejas
[15:45.92]  5
[15:46.42]  minutos.
[15:47.20]  El
[15:47.36]  ácido
[15:47.62]  va
[15:47.78]  matando
[15:48.20]  el
[15:48.40]  hongo
[15:48.58]  de
[15:48.74]  la
[15:48.94]  superficie
[15:49.54]  y
[15:49.82]  arrastra
[15:50.28]  la
[15:50.48]  mugre.
[15:51.04]  Y
[15:51.26]  ahora
[15:51.54]  el
[15:51.82]  paso
[15:52.20]  más
[15:52.70]  importante
[15:53.30]  de
[15:53.56]  todos,
[15:54.10]  el
[15:54.32]  que
[15:54.54]  todo
[15:54.84]  el
[15:54.96]  mundo
[15:55.16]  saltea,
[15:56.34]  seca
[15:56.48]  la
[15:56.72]  pata
[15:57.00]  completamente,
[15:58.44]  toalla
[15:58.86]  a
[15:59.16]  fondo
[15:59.42]  y
[15:59.96]  entre
[16:00.24]  dedo
[16:00.58]  y
[16:00.62]  dedo,
[16:01.34]  uno
[16:01.50]  por
[16:01.72]  uno,
[16:02.04]  porque
[16:02.42]  ahí
[16:02.72]  queda
[16:02.98]  la
[16:03.20]  humedad
[16:03.48]  escondida.
[16:04.46]  Si
[16:04.48]  tu
[16:04.72]  perro
[16:04.98]  banca
[16:05.26]  el
[16:05.46]  ruido,
[16:06.08]  un
[16:06.24]  secador
[16:06.64]  en
[16:06.80]  aire
[16:07.00]  frío,
[16:07.64]  nunca
[16:07.96]  caliente,
[16:08.84]  es
[16:08.92]  lo
[16:09.10]  ideal.
[16:09.88]  Acordate
[16:10.30]  siempre,
[16:11.06]  el
[16:11.24]  hongo
[16:11.54]  ama
[16:11.94]  la
[16:12.16]  humedad,
[16:12.82]  si
[16:12.96]  lo
[16:13.16]  bañas
[16:13.52]  pero
[16:13.78]  lo
[16:14.00]  dejas
[16:14.24]  con
[16:14.42]  las
[16:14.62]  patitas
[16:14.94]  mojadas,
[16:15.84]  le
[16:15.98]  devolves
[16:16.32]  el
[16:16.52]  criadero.
[16:17.32]  Este
[16:17.48]  baño
[16:17.88]  lo
[16:18.10]  haces
[16:18.38]  una
[16:18.72]  vez
[16:18.96]  por
[16:19.16]  día,
[16:19.72]  durante
[16:19.98]  7
[16:20.38]  días.
[16:21.10]  Los
[16:21.28]  primeros
[16:21.72]  días,
[16:22.24]  el
[16:22.28]  olor
[16:22.56]  a
[16:22.66]  maíz
[16:22.90]  afloja,
[16:23.74]  para
[16:23.90]  la
[16:24.04]  mitad
[16:24.22]  de
[16:24.40]  la
[16:24.52]  semana
[16:24.90]  el
[16:25.22]  rojo
[16:25.52]  se
[16:25.78]  calma
[16:26.08]  y
[16:26.50]  para
[16:26.72]  el
[16:26.90]  final
[16:27.20]  ese
[16:27.58]  lamido
[16:28.02]  obsesivo
[16:28.58]  de
[16:28.74]  las
[16:28.92]  2
[16:29.08]  de
[16:29.18]  la
[16:29.42]  mañana,
[16:30.08]  por
[16:30.18]  fin
[16:30.40]  empieza
[16:30.76]  a
[16:30.98]  parar.
[16:31.22]  Pero
[16:31.74]  ojo,
[16:32.50]  esto
[16:32.70]  arregla
[16:33.04]  el
[16:33.20]  afuera,
[16:33.86]  si
[16:34.10]  paras
[16:34.32]  acá,
[16:35.04]  en
[16:35.12]  unas
[16:35.28]  semanas
[16:35.62]  vuelve,
[16:36.30]  nos
[16:36.56]  falta
[16:36.84]  curar
[16:37.20]  el
[16:37.36]  adentro.
[16:38.04]  Vamos
[16:38.26]  con
[16:38.48]  el
[16:38.62]  tiempo
[16:38.80]  2.
[16:39.56]  Tiempo
[16:40.04]  2,
[16:40.84]  la
[16:40.98]  solución
[16:41.72]  permanente.
[16:42.78]  Dos
[16:43.00]  reglas
[16:43.34]  de
[16:43.56]  oro.
[16:44.12]  Regla
[16:44.40]  número
[16:44.78]  1,
[16:45.48]  dejar
[16:45.64]  al
[16:45.88]  hongo
[16:46.16]  sin
[16:46.64]  comida.
[16:47.40]  ¿Cómo?
[16:48.20]  Bajándole
[16:48.76]  el
[16:48.92]  azúcar,
[16:49.58]  el
[16:49.74]  almidón.
[16:50.56]  Si
[16:50.72]  venís
[16:51.00]  dando
[16:51.24]  un
[16:51.48]  alimento
[16:51.88]  donde
[16:52.14]  el
[16:52.46]  primero
[16:52.80]  o
[16:53.08]  segundo
[16:53.54]  ingrediente
[16:54.16]  es
[16:54.54]  maíz,
[16:55.38]  trigo
[16:55.78]  o
[16:56.00]  soja,
[16:56.96]  anda
[16:57.04]  pensando
[16:57.50]  en
[16:57.74]  pasarlo
[16:58.06]  de
[16:58.26]  a
[16:58.42]  poco
[16:58.64]  a
[16:58.92]  uno
[16:59.10]  de
[16:59.40]  mejor
[16:59.64]  calidad,
[17:00.14]  donde
[17:00.66]  una
[17:00.98]  proteína
[17:01.44]  animal
[17:01.88]  sea
[17:02.26]  lo
[17:02.52]  primero
[17:02.92]  de
[17:03.10]  la
[17:03.26]  lista.
[17:04.00]  Ojo,
[17:04.60]  el
[17:04.74]  cambio
[17:05.02]  de
[17:05.26]  comida
[17:05.60]  nunca
[17:06.20]  se
[17:06.40]  hace
[17:06.52]  de
[17:06.74]  golpe,
[17:07.46]  porque
[17:07.56]  le
[17:07.82]  descompones
[17:08.30]  la
[17:08.60]  panza.
[17:09.18]  Se
[17:09.38]  hace
[17:09.62]  gradual,
[17:10.50]  a
[17:10.60]  lo
[17:10.72]  largo
[17:10.94]  de
[17:11.22]  una
[17:11.50]  o
[17:11.66]  dos
[17:11.90]  semanas,
[17:12.82]  mezclando
[17:13.24]  cada
[17:13.60]  día
[17:13.92]  un
[17:14.22]  poco
[17:14.52]  más
[17:14.82]  del
[17:15.02]  nuevo
[17:15.32]  con
[17:15.82]  menos
[17:16.12]  del
[17:16.38]  viejo.
[17:16.98]  Al
[17:17.14]  bajar
[17:17.48]  ese
[17:17.64]  azúcar,
[17:18.32]  el
[17:18.44]  hongo
[17:18.66]  se
[17:18.88]  queda
[17:19.12]  sin
[17:19.54]  su
[17:19.74]  fertilizante
[17:20.62]  y
[17:20.96]  empieza
[17:21.36]  a
[17:21.50]  perder
[17:21.78]  la
[17:22.04]  guerra.
[17:22.66]  Regla
[17:22.82]  número
[17:23.22]  2,
[17:23.90]  reforzar
[17:24.46]  el
[17:24.76]  ejército
[17:25.38]  bueno.
[17:26.16]  Porque
[17:26.38]  en
[17:26.52]  la
[17:26.72]  panza
[17:26.96]  de
[17:27.08]  tu
[17:27.26]  perro
[17:27.62]  se
[17:27.90]  define
[17:28.08]  una
[17:28.28]  parte
[17:28.70]  gigante
[17:29.58]  de
[17:29.74]  sus
[17:29.96]  defensas.
[17:30.78]  Le
[17:30.92]  vamos
[17:31.18]  a
[17:31.30]  sumar
[17:31.56]  a
[17:31.60]  la
[17:31.78]  comida
[17:32.04]  un
[17:32.48]  probiótico
[17:33.04]  específico
[17:33.74]  para
[17:34.02]  perros,
[17:34.86]  todos
[17:35.06]  los
[17:35.24]  días.
[17:35.78]  Y
[17:35.90]  si
[17:36.02]  podés
[17:36.28]  elegir,
[17:37.08]  busca
[17:37.22]  uno
[17:37.48]  que
[17:37.66]  mencione
[17:38.06]  una
[17:38.38]  levadura
[17:38.88]  buena,
[17:39.64]  aliada
[17:39.86]  nuestra,
[17:40.60]  que
[17:40.64]  se
[17:40.82]  llama
[17:41.16]  Saccharomyces
[17:42.18]  vulardi.
[17:43.06]  Una
[17:43.24]  levadura
[17:43.68]  buena
[17:43.94]  para
[17:44.22]  combatir
[17:44.78]  a
[17:44.90]  la
[17:44.98]  levadura
[17:45.38]  mala.
[17:45.98]  Así
[17:46.14]  funciona
[17:46.56]  la
[17:46.86]  naturaleza.
[17:47.82]  Ayuda
[17:48.06]  a
[17:48.16]  poner
[17:48.48]  orden
[17:48.82]  en
[17:49.00]  la
[17:49.22]  flora,
[17:49.74]  ya
[17:49.88]  que
[17:50.02]  el
[17:50.12]  hongo
[17:50.28]  malo
[17:50.84]  no
[17:51.10]  encuentra
[17:51.42]  lugar.
[17:52.08]  Y
[17:52.20]  si
[17:52.34]  además
[17:52.86]  trae
[17:53.22]  enzimas
[17:53.52]  digestivas,
[17:54.40]  mejor,
[17:55.00]  porque
[17:55.26]  ayudan
[17:55.60]  a
[17:55.74]  aprovechar
[17:56.10]  la
[17:56.30]  comida
[17:56.56]  y
[17:56.84]  dejar
[17:57.24]  menos
[17:57.62]  sobras
[17:58.04]  de
[17:58.26]  las
[17:58.38]  que
[17:58.50]  come
[17:58.72]  el
[17:58.90]  hongo.
[17:59.40]  Y
[17:59.50]  una
[17:59.66]  cosita
[17:59.98]  más
[18:00.20]  que
[18:00.34]  suma
[18:00.64]  muchísimo
[18:01.24]  para
[18:01.50]  la
[18:01.70]  piel,
[18:02.26]  un
[18:02.40]  buen
[18:02.58]  aporte
[18:02.92]  de
[18:03.06]  omega
[18:03.34]  3
[18:03.84]  ayuda
[18:04.30]  a
[18:04.48]  que
[18:04.56]  la
[18:04.72]  barrera
[18:05.02]  de
[18:05.14]  la
[18:05.36]  piel
[18:05.54]  esté
[18:05.88]  fuerte
[18:06.40]  y
[18:06.66]  menos
[18:06.98]  inflamada.
[18:07.92]  Fíjate
[18:08.24]  lo
[18:08.38]  que
[18:08.48]  estamos
[18:08.74]  haciendo,
[18:09.48]  no
[18:09.66]  estamos
[18:10.06]  tapando
[18:10.48]  el
[18:10.62]  síntoma
[18:11.08]  con
[18:11.30]  una
[18:11.52]  curita,
[18:12.28]  le
[18:12.48]  estamos
[18:12.76]  cambiando
[18:13.34]  el
[18:13.50]  terreno
[18:13.88]  completo
[18:14.38]  al
[18:14.56]  perro,
[18:15.16]  de
[18:15.28]  adentro
[18:15.66]  hacia
[18:15.86]  afuera,
[18:16.62]  convirtiendo
[18:17.08]  su
[18:17.26]  cuerpo
[18:17.62]  en
[18:17.96]  un
[18:18.10]  lugar
[18:18.34]  donde
[18:18.56]  el
[18:18.72]  hongo
[18:19.02]  no
[18:19.38]  puede
[18:19.58]  vivir.
[18:20.18]  Eso
[18:20.44]  tarda
[18:20.68]  su
[18:20.90]  tiempo,
[18:21.46]  seamos
[18:21.72]  realistas,
[18:22.66]  unas
[18:22.94]  3
[18:23.24]  o
[18:23.40]  4
[18:23.76]  semanas
[18:24.22]  para
[18:24.50]  que
[18:24.58]  el
[18:24.76]  intestino
[18:25.20]  se
[18:25.38]  acomode.
[18:26.12]  Pero
[18:26.30]  cuando
[18:26.66]  pasa,
[18:27.02]  las
[18:27.42]  defensas
[18:27.96]  de
[18:28.06]  tu
[18:28.28]  perro
[18:28.66]  se
[18:28.84]  vuelven
[18:29.12]  una
[18:29.40]  muralla
[18:29.82]  y
[18:30.18]  el
[18:30.36]  hongo
[18:30.68]  no
[18:31.02]  vuelve
[18:31.30]  a
[18:31.46]  levantar
[18:31.82]  cabeza.
[18:32.50]  Y
[18:32.58]  un
[18:32.74]  último
[18:33.00]  regalo
[18:33.36]  para
[18:33.58]  el
[18:33.70]  día
[18:33.90]  a
[18:33.92]  día,
[18:34.64]  después
[18:34.76]  de
[18:34.98]  cada
[18:35.18]  paseo,
[18:36.06]  sécale
[18:36.24]  bien
[18:36.50]  las
[18:36.78]  patas
[18:37.04]  entre
[18:37.28]  los
[18:37.50]  dedos,
[18:38.28]  revísale
[18:38.64]  patas
[18:39.20]  y
[18:39.34]  orejas
[18:39.86]  una
[18:40.12]  vez
[18:40.26]  por
[18:40.46]  semana
[18:40.84]  y
[18:41.28]  mantene
[18:41.68]  el
[18:41.86]  pelito
[18:42.18]  entre
[18:42.40]  las
[18:42.62]  almohadillas
[18:43.14]  cortito
[18:43.78]  para
[18:44.04]  que
[18:44.26]  ventile.
[18:44.92]  Con
[18:45.10]  esa
[18:45.30]  rutina
[18:45.74]  simple,
[18:46.38]  tu
[18:46.46]  perro
[18:46.88]  no
[18:47.10]  vuelve
[18:47.40]  a
[18:47.52]  pasar
[18:47.70]  por
[18:47.94]  esto.
[18:48.28]  Ah,
[18:48.88]  y
[18:49.08]  algo
[18:49.26]  que
[18:49.46]  sé
[18:49.64]  que
[18:49.92]  muchos
[18:50.24]  están
[18:50.56]  pensando,
[18:51.50]  doctor,
[18:52.24]  pero
[18:52.44]  mi
[18:52.64]  veterinario
[18:53.16]  me
[18:53.38]  dijo
[18:53.56]  que
[18:53.82]  era
[18:54.10]  alergia.
[18:54.98]  Mira,
[18:55.56]  con
[18:55.94]  todo
[18:56.18]  el
[18:56.46]  respeto
[18:57.66]  muchas
[18:58.14]  veces
[18:58.62]  la
[18:58.90]  alergia
[18:59.28]  también
[18:59.64]  está.
[19:00.38]  Es
[19:00.48]  real,
[19:01.26]  es
[19:01.48]  parte
[19:01.74]  del
[19:01.96]  cuadro.
[19:02.72]  El
[19:02.88]  punto
[19:03.14]  es
[19:03.60]  que
[19:03.82]  si
[19:04.10]  solo
[19:04.36]  se
[19:04.60]  trata
[19:04.78]  la
[19:04.96]  alergia
[19:05.40]  y
[19:05.60]  se
[19:05.90]  ignora
[19:06.10]  el
[19:06.26]  hongo
[19:06.44]  que
[19:06.60]  se
[19:06.78]  montó
[19:07.04]  encima,
[19:08.10]  siempre
[19:08.20]  queda
[19:08.42]  la
[19:08.58]  mitad
[19:08.82]  del
[19:09.08]  problema
[19:09.40]  sin
[19:09.72]  resolver.
[19:10.58]  Lo
[19:10.78]  ideal,
[19:11.30]  si
[19:11.54]  podés,
[19:12.22]  es
[19:12.38]  que
[19:12.48]  tu
[19:12.62]  veterinario
[19:13.20]  tome
[19:13.44]  una
[19:13.72]  muestra
[19:14.04]  de
[19:14.22]  la
[19:14.42]  piel
[19:14.60]  y
[19:15.06]  la
[19:15.28]  mire
[19:15.40]  al
[19:15.58]  microscopio.
[19:16.52]  Ahí
[19:16.70]  se
[19:16.88]  ven
[19:17.00]  los
[19:17.24]  hongos
[19:17.58]  clarísimos
[19:18.24]  y
[19:18.72]  así
[19:18.98]  confirmas
[19:19.68]  qué
[19:19.90]  tiene
[19:20.18]  tu
[19:20.40]  perro
[19:20.86]  y
[19:21.14]  atacás
[19:21.68]  todo
[19:22.00]  junto.
[19:22.82]  No
[19:22.94]  te
[19:23.16]  quedes
[19:23.38]  con
[19:23.54]  la
[19:23.68]  mitad
[19:23.84]  de
[19:24.00]  la
[19:24.20]  historia.
[19:24.62]  Sé
[19:24.76]  que
[19:24.98]  fue
[19:25.36]  muchísima
[19:26.02]  información.
[19:26.62]  Y
[19:27.12]  sé
[19:27.30]  que
[19:27.54]  cambiar
[19:28.02]  la
[19:28.26]  comida
[19:28.56]  y
[19:28.70]  hacer
[19:29.02]  baños
[19:29.44]  lleva
[19:29.80]  tiempo
[19:30.32]  y
[19:30.76]  ganas.
[19:32.04]  Pero
[19:32.22]  pensá
[19:32.50]  en
[19:32.62]  la
[19:32.74]  alternativa.
[19:33.68]  Seguir
[19:33.98]  mirando
[19:34.32]  a
[19:34.42]  tu
[19:34.54]  compañero
[19:35.06]  de
[19:35.38]  toda
[19:35.58]  la
[19:35.78]  vida
[19:36.04]  sufrida
[19:36.44]  en
[19:36.66]  silencio,
[19:37.44]  mascándose
[19:38.02]  las
[19:38.32]  patas
[19:38.60]  hasta
[19:38.80]  lastimarse,
[19:39.82]  sin
[19:40.00]  dormir,
[19:40.88]  mientras
[19:41.16]  gastás
[19:41.78]  una
[19:42.12]  fortuna
[19:42.50]  en
[19:42.76]  pastillas
[19:43.28]  que
[19:43.70]  nunca
[19:44.04]  van
[19:44.26]  a
[19:44.42]  tocar
[19:44.66]  la
[19:44.86]  raíz.
[19:45.50]  Tu
[19:45.68]  perro
[19:46.14]  no
[19:46.40]  puede
[19:46.54]  ir
[19:46.66]  al
[19:46.76]  médico
[19:47.10]  solo,
[19:47.72]  no
[19:47.92]  puede
[19:48.14]  explicar
[19:48.66]  lo
[19:48.86]  que
[19:49.04]  siente,
[19:49.64]  te
[19:49.84]  tiene
[19:50.20]  solo
[19:50.58]  a
[19:50.76]  vos.
[19:51.28]  Sos
[19:51.52]  la
[19:51.72]  única
[19:52.08]  persona
[19:52.42]  que
[19:52.60]  puede
[19:52.82]  mirar
[19:53.30]  más
[19:53.58]  allá
[19:53.76]  del
[19:53.92]  síntoma
[19:54.48]  y
[19:54.80]  curarlo
[19:55.20]  de
[19:55.38]  verdad,
[19:55.74]  desde
[19:56.24]  adentro.
[19:57.04]  Así
[19:57.12]  que
[19:57.56]  repasemos
[19:58.06]  el
[19:58.30]  plan
[19:58.50]  y
[19:58.80]  esto
[19:59.06]  guardalo.
[19:59.98]  1.
[20:00.58]  Ole
[20:00.78]  la
[20:01.00]  pata.
[20:01.66]  Si
[20:01.78]  huele
[20:02.06]  a
[20:02.20]  ese
[20:02.36]  snack
[20:02.62]  de
[20:02.82]  maíz
[20:03.16]  es
[20:03.56]  hongo.
[20:04.20]  2.
[20:05.00]  Revisá
[20:05.32]  las
[20:05.50]  3
[20:05.68]  señales
[20:06.20]  y
[20:06.52]  si
[20:06.68]  es
[20:06.86]  una
[20:07.02]  sola
[20:07.26]  pata,
[20:07.80]  de
[20:07.96]  golpe,
[20:08.60]  con
[20:08.74]  cojera
[20:09.08]  o
[20:09.14]  hinchazón,
[20:10.10]  no
[20:10.26]  pruebes
[20:10.62]  nada
[20:10.88]  en
[20:11.10]  casa.
[20:11.64]  Anda
[20:11.82]  al
[20:11.96]  veterinario
[20:12.60]  hoy.
[20:13.12]  3.
[20:13.82]  Para
[20:13.98]  el
[20:14.08]  caso
[20:14.30]  de
[20:14.52]  hongo,
[20:15.16]  empezá
[20:15.50]  esta
[20:15.72]  noche
[20:16.06]  el
[20:16.36]  baño
[20:16.58]  de
[20:16.74]  vinagre
[20:17.08]  de
[20:17.26]  manzana
[20:17.80]  bien
[20:18.14]  diluido,
[20:19.00]  secando
[20:19.40]  perfecto
[20:19.96]  entre
[20:20.16]  los
[20:20.40]  dedos
[20:20.82]  y
[20:21.14]  después
[20:21.68]  arregla
[20:22.06]  el
[20:22.24]  terreno
[20:22.52]  de
[20:22.76]  fondo
[20:22.94]  con
[20:23.18]  la
[20:23.36]  comida
[20:23.56]  de
[20:23.88]  mejor
[20:24.12]  calidad
[20:24.60]  y
[20:24.92]  el
[20:25.16]  probiótico,
[20:26.16]  para
[20:26.24]  que
[20:26.34]  el
[20:26.50]  hongo
[20:26.80]  no
[20:27.08]  vuelva
[20:27.44]  jamás.
[20:28.16]  Podés
[20:28.48]  hacerlo,
[20:29.34]  no
[20:29.56]  es
[20:29.74]  difícil,
[20:30.64]  es
[20:30.86]  constancia.
[20:31.76]  Y
[20:31.92]  te
[20:32.18]  prometo
[20:32.48]  una
[20:32.76]  cosa,
[20:33.50]  la
[20:33.78]  primera
[20:34.28]  noche
[20:34.60]  que
[20:34.80]  tu
[20:35.02]  perro
[20:35.36]  por
[20:35.72]  fin
[20:36.14]  duerma
[20:36.70]  tranquilo,
[20:37.90]  entero,
[20:38.56]  sin
[20:38.68]  mascarse
[20:39.24]  las
[20:39.50]  patas,
[20:40.36]  esa
[20:40.48]  noche
[20:40.88]  va
[20:41.24]  a
[20:41.42]  ser
[20:41.56]  una
[20:41.82]  de
[20:41.92]  las
[20:42.16]  mejores
[20:42.46]  sensaciones
[20:43.16]  que
[20:43.62]  tengas
[20:43.98]  como
[20:44.22]  dueño.
[20:44.96]  Rocco,
[20:45.42]  el
[20:45.58]  Golden
[20:45.84]  del
[20:46.04]  principio,
[20:46.86]  hoy
[20:46.98]  duerme
[20:47.40]  toda
[20:47.76]  la
[20:47.98]  noche
[20:48.24]  y
[20:48.62]  su
[20:48.84]  dueña
[20:49.26]  me
[20:49.50]  manda
[20:49.78]  fotos.
[20:50.54]  Esa
[20:50.80]  es
[20:51.04]  la
[20:51.16]  meta.
[20:51.74]  Ahora
[20:52.00]  contame
[20:52.38]  vos,
[20:52.68]  ¿Tu
[20:53.12]  perro
[20:53.38]  tiene
[20:53.62]  esas
[20:53.96]  patas
[20:54.26]  con
[20:54.42]  olor
[20:54.68]  a
[20:54.78]  maíz?
[20:55.38]  ¿Venís
[20:55.72]  peleándola
[20:56.26]  hace
[20:56.48]  meses
[20:56.76]  con
[20:56.98]  las
[20:57.20]  pastillas
[20:57.52]  de
[20:57.66]  la
[20:57.80]  alergia
[20:58.36]  sin
[20:58.66]  ningún
[20:59.08]  resultado?
[21:00.10]  Escribime
[21:00.62]  tu
[21:00.78]  caso
[21:01.04]  allá
[21:01.26]  abajo,
[21:02.02]  contame
[21:02.30]  qué
[21:02.52]  raza
[21:02.90]  es,
[21:03.40]  qué
[21:03.58]  señales
[21:04.00]  tiene,
[21:04.68]  hace
[21:05.00]  cuánto
[21:05.38]  le
[21:05.58]  pasa,
[21:06.14]  que
[21:06.32]  yo
[21:06.50]  los
[21:06.70]  leo
[21:07.06]  y
[21:07.34]  trato
[21:07.62]  de
[21:07.82]  ayudarte.
[21:08.50]  Y
[21:08.62]  si
[21:08.82]  todo
[21:09.14]  esto
[21:09.30]  te
[21:09.50]  sirvió,
[21:10.30]  haceme
[21:10.52]  un
[21:10.62]  favor
[21:10.90]  grande,
[21:11.72]  dale
[21:11.84]  like
[21:12.26]  y
[21:12.50]  suscribite
[21:13.02]  al
[21:13.14]  canal,
[21:13.84]  porque
[21:14.04]  se
[21:14.24]  vienen
[21:14.48]  un
[21:14.86]  montón
[21:15.24]  de
[21:15.54]  temas
[21:15.72]  así,
[21:16.40]  de
[21:16.62]  esos
[21:16.82]  que
[21:17.04]  nadie
[21:17.36]  te
[21:17.72]  explica
[21:17.92]  bien.
[21:18.64]  Nos
[21:18.82]  vemos
[21:19.04]  en
[21:19.22]  el
[21:19.36]  próximo
[21:19.66]  video
[21:20.04]  y
[21:20.48]  mientras
[21:20.84]  tanto,
[21:21.66]  cuídalo
[21:21.90]  mucho.
[21:22.30]  Que
[21:22.68]  se
[21:22.82]  lo
[21:23.00]  merece.
