[00:00.17]  Hay
[17:21.96]  que
[17:22.13]  no
[17:22.19]  podía
[17:22.72]  fallar,
[17:23.44]  que
[17:23.66]  iba
[17:23.88]  a
[17:23.95]  estar
[17:24.31]  sometido
[17:24.92]  al
[17:25.06]  agua,
[17:25.48]  al
[17:25.71]  peso,
[17:26.60]  al
[17:26.78]  golpe,
[17:27.39]  a
[17:27.51]  los
[17:27.84]  sanos,
[17:28.61]  elegía
[17:29.49]  esta
[17:29.84]  madera.
[17:31.29]  No
[17:31.32]  la
[17:31.52]  barata,
[17:32.31]  no
[17:32.49]  la
[17:32.62]  que
[17:32.95]  se
[17:33.00]  conseguía
[17:33.97]  fácil,
[17:34.76]  la
[17:35.09]  que
[17:35.96]  duraba.
[17:36.64]  Porque
[17:36.85]  sabían
[17:37.32]  algo
[17:37.58]  que
[17:37.81]  nosotros
[17:38.34]  nos
[17:38.60]  olvidamos.
[17:39.92]  Que
[17:40.09]  lo
[17:40.20]  barato,
[17:40.96]  a
[17:41.09]  la
[17:41.25]  larga,
[17:41.92]  siempre
[17:42.81]  sale
[17:43.08]  caro.
[17:44.72]  Déjame
[17:45.01]  contestarte
[17:45.79]  rápido
[17:46.29]  las
[17:46.55]  tres
[17:46.84]  preguntas
[17:47.57]  que
[17:47.68]  siempre
[17:48.13]  me
[17:48.24]  hacen
[17:48.60]  sobre
[17:49.16]  esta
[17:49.36]  madera,
[17:49.84]  porque
[17:50.34]  seguro
[17:50.86]  las
[17:51.19]  tenés
[17:51.63]  en
[17:51.80]  la
[17:52.21]  cabeza.
[17:53.00]  Primera.
[17:54.28]  De
[17:54.46]  verdad
[17:54.87]  dura
[17:55.26]  cien
[17:55.65]  años
[17:56.14]  o
[17:56.24]  es
[17:56.44]  un
[17:56.68]  cuento.
[17:58.21]  Es
[17:58.27]  real
[17:58.73]  y
[17:58.83]  no
[17:59.07]  es
[17:59.30]  un
[17:59.53]  cuento
[18:00.22]  de
[18:00.45]  campo.
[18:01.60]  Hay
[18:01.77]  postes
[18:02.00]  de
[18:02.13]  quebracho
[18:02.80]  documentados
[18:03.56]  de
[18:03.64]  más
[18:03.86]  de
[18:04.02]  un
[18:04.45]  siglo,
[18:04.92]  todavía
[18:05.89]  parados
[18:06.73]  y
[18:06.91]  sanos.
[18:07.68]  Bajotierra,
[18:08.56]  la
[18:08.74]  parte
[18:09.19]  enterrada,
[18:10.12]  que
[18:10.48]  es
[18:10.53]  la
[18:10.64]  que
[18:10.76]  sufre,
[18:11.44]  es
[18:11.65]  la
[18:11.86]  última
[18:12.63]  en
[18:12.81]  ceder.
[18:13.60]  Cien
[18:13.78]  años
[18:14.17]  es
[18:14.34]  normal,
[18:15.03]  no
[18:15.20]  es
[18:15.43]  la
[18:15.54]  excepción.
[18:16.92]  Segunda.
[18:18.24]  Si
[18:18.36]  es
[18:18.41]  tan
[18:18.61]  buena,
[18:19.18]  ¿por
[18:19.61]  qué
[18:19.93]  no
[18:20.09]  la
[18:20.25]  usan
[18:20.57]  para
[18:21.09]  todo
[18:21.52]  hoy?
[18:22.52]  Por
[18:22.69]  lo
[18:22.77]  que
[18:23.04]  ya
[18:23.22]  te
[18:23.40]  conté,
[18:24.16]  se
[18:24.39]  agoto
[18:24.96]  la
[18:25.37]  fácil,
[18:25.93]  crece
[18:26.39]  lentísimo
[18:27.80]  y
[18:27.89]  es
[18:27.97]  carísima
[18:28.75]  y
[18:28.92]  difícil
[18:29.55]  de
[18:29.69]  trabajar.
[18:30.88]  A
[18:30.89]  la
[18:31.06]  industria
[18:31.53]  le
[18:31.67]  conviene
[18:32.25]  mil
[18:32.47]  veces
[18:33.08]  venderte
[18:33.52]  pino
[18:33.84]  tratado
[18:34.40]  que
[18:34.64]  compras
[18:35.20]  de
[18:35.36]  nuevo
[18:35.93]  cada
[18:36.08]  tanto.
[18:36.96]  La
[18:37.13]  madera
[18:37.37]  eterna
[18:37.83]  es
[18:37.97]  un
[18:38.13]  mal
[18:38.36]  negocio
[18:38.96]  para
[18:39.22]  el
[18:39.24]  que
[18:39.81]  vive
[18:39.99]  de
[18:40.20]  venderte
[18:41.06]  madera.
[18:41.96]  Y
[18:42.03]  la
[18:42.13]  tercera,
[18:42.88]  la
[18:43.16]  más
[18:43.57]  importante.
[18:45.28]  ¿Puedo
[18:45.75]  plantar
[18:46.45]  una?
[18:47.28]  Sí,
[18:48.04]  y
[18:48.11]  deberías
[18:48.84]  si
[18:49.00]  tenés
[18:49.54]  un
[18:49.64]  pedazo
[18:50.17]  de
[18:50.37]  tierra.
[18:51.56]  Un
[18:51.73]  argarrobo,
[18:52.60]  un
[18:52.79]  andubá
[18:53.46]  y
[18:53.55]  un
[18:53.73]  quebracho.
[18:55.05]  No
[18:55.09]  lo
[18:55.18]  vas
[18:55.38]  a
[18:55.44]  ver
[18:55.64]  grande,
[18:56.18]  ya
[18:56.31]  te
[18:56.44]  lo
[18:56.57]  dije,
[18:56.97]  pero
[18:57.25]  es
[18:57.37]  el
[18:57.70]  árbol
[18:57.90]  correcto
[18:58.44]  para
[18:58.71]  plantar.
[18:59.56]  El
[18:59.73]  mejor
[18:59.81]  momento
[19:00.26]  para
[19:00.51]  plantarlo
[19:01.10]  era
[19:01.39]  hace
[19:01.60]  30
[19:02.04]  años.
[19:03.08]  El
[19:03.26]  segundo
[19:03.80]  mejor
[19:04.30]  momento
[19:05.03]  es
[19:05.23]  hoy.
[19:06.08]  Ahora
[19:06.33]  te
[19:06.51]  tengo
[19:06.96]  que
[19:07.25]  ser
[19:07.50]  sincero,
[19:08.33]  porque
[19:08.84]  este
[19:08.97]  canal
[19:09.16]  es
[19:09.28]  sobre
[19:09.61]  la
[19:09.74]  verdad
[19:10.16]  y
[19:10.42]  no
[19:10.88]  sobre
[19:11.14]  venderte
[19:11.88]  humo
[19:12.25]  y
[19:12.33]  esto
[19:12.71]  es
[19:12.88]  importante.
[19:14.32]  Esta
[19:14.49]  madera
[19:14.92]  es
[19:15.08]  cada
[19:15.40]  vez
[19:15.64]  más
[19:15.96]  difícil
[19:16.60]  de
[19:16.80]  conseguir.
[19:18.44]  Ya
[19:18.61]  te
[19:18.68]  conté
[19:19.35]  por
[19:19.68]  qué.
[19:20.36]  La
[19:20.53]  industria
[19:20.94]  del
[19:21.15]  tanino
[19:21.57]  se
[19:21.73]  llevó
[19:22.20]  la
[19:22.32]  mayor
[19:22.69]  parte
[19:23.83]  y
[19:23.94]  estos
[19:24.20]  árboles
[19:24.77]  tardan
[19:25.21]  décadas,
[19:26.02]  a
[19:26.10]  veces
[19:26.65]  un
[19:26.80]  siglo
[19:27.30]  en
[19:27.50]  crecer.
[19:28.64]  Así
[19:28.82]  que
[19:29.07]  esto
[19:29.43]  no
[19:29.61]  es
[19:29.81]  una
[19:30.06]  invitación
[19:31.12]  a
[19:31.49]  salir
[19:31.56]  a
[19:31.64]  voltear
[19:32.20]  quebrachos.
[19:33.48]  Todo
[19:33.66]  lo
[19:33.85]  contrario,
[19:34.92]  un
[19:35.06]  árbol
[19:35.50]  de
[19:35.64]  estos
[19:36.12]  que
[19:36.32]  tumbas
[19:36.68]  hoy
[19:36.96]  no
[19:37.14]  lo
[19:37.33]  vas
[19:37.62]  a
[19:37.71]  ver
[19:37.99]  reemplazado
[19:39.17]  en
[19:39.21]  tu
[19:39.39]  vida
[19:39.77]  ni
[19:39.96]  en
[19:40.15]  la
[19:40.34]  de
[19:40.51]  tus
[19:41.27]  hijos.
[19:41.84]  De
[19:42.01]  lo
[19:42.06]  que
[19:42.37]  se
[19:42.58]  trata
[19:43.10]  es
[19:43.31]  de
[19:43.52]  dos
[19:43.83]  cosas.
[19:44.60]  Primero,
[19:45.16]  aprovechar
[19:46.01]  y
[19:46.09]  respetar
[19:46.77]  la
[19:46.94]  que
[19:47.45]  ya
[19:47.49]  está.
[19:48.64]  Un
[19:48.81]  poste
[19:48.90]  viejo
[19:49.23]  que
[19:49.43]  todavía
[19:49.98]  sirve,
[19:50.52]  no
[19:50.90]  lo
[19:50.97]  tires.
[19:51.82]  Reutilízalo,
[19:52.69]  porque
[19:53.13]  esa
[19:53.35]  madera
[19:53.79]  vale
[19:54.08]  más
[19:54.53]  parada
[19:55.09]  que
[19:55.42]  nueva.
[19:56.20]  Y
[19:56.38]  segundo,
[19:57.15]  si
[19:57.37]  tenés
[19:57.85]  un
[19:58.03]  pedazo
[19:58.54]  de
[19:58.71]  campo,
[19:59.44]  planta.
[20:00.56]  Planta
[20:00.78]  un
[20:00.92]  algarrobo,
[20:01.73]  un
[20:01.90]  nandubay,
[20:02.84]  un
[20:03.41]  quebracho,
[20:04.20]  sabiendo
[20:04.67]  que
[20:04.98]  no
[20:04.98]  lo
[20:05.10]  vas
[20:05.32]  a
[20:05.51]  ver
[20:05.56]  grande
[20:05.95]  vos.
[20:07.04]  Lo
[20:07.19]  vas
[20:07.21]  a
[20:07.26]  plantar
[20:07.75]  para
[20:08.03]  tus
[20:08.24]  nietos.
[20:09.12]  Exactamente
[20:09.69]  como
[20:09.97]  alguien
[20:10.46]  lo
[20:10.60]  plantó
[20:11.09]  para
[20:11.37]  vos
[20:11.60]  hace
[20:12.05]  100
[20:13.09]  años.
[20:14.16]  Eso
[20:14.34]  también
[20:14.71]  es
[20:14.84]  ser
[20:15.04]  un
[20:15.17]  constructor
[20:15.99]  libre,
[20:16.44]  pensar
[20:17.19]  más
[20:17.69]  allá
[20:18.30]  de
[20:18.56]  tu
[20:19.11]  propia
[20:19.66]  vida.
[20:20.74]  Y
[20:20.85]  acá
[20:20.98]  está
[20:21.27]  la
[20:21.39]  vuelta,
[20:21.88]  lo
[20:21.99]  que
[20:22.16]  de
[20:22.27]  verdad
[20:22.64]  quiero
[20:23.01]  que
[20:23.15]  te
[20:23.40]  lleves
[20:23.57]  hoy
[20:23.78]  a
[20:23.85]  tu
[20:24.09]  casa.
[20:24.72]  La
[20:24.90]  mayoría
[20:25.34]  de
[20:25.50]  nosotros
[20:26.16]  no
[20:26.32]  tiene
[20:26.73]  un
[20:26.98]  quebracho
[20:27.57]  a
[20:27.61]  mano.
[20:28.40]  Tenemos
[20:28.84]  pino,
[20:29.40]  tenemos
[20:30.03]  eucalipto.
[20:31.32]  Tenemos
[20:31.63]  la
[20:31.77]  madera
[20:32.21]  barata
[20:32.65]  del
[20:32.87]  corralón,
[20:33.76]  esa
[20:33.93]  que
[20:34.06]  se
[20:34.22]  pudre
[20:34.63]  en
[20:34.79]  cinco
[20:35.20]  años
[20:35.61]  y
[20:35.69]  la
[20:35.85]  dejas
[20:36.26]  afuera.
[20:37.28]  Y
[20:37.45]  está
[20:37.56]  bien,
[20:38.04]  es
[20:38.20]  lo
[20:38.36]  que
[20:38.60]  hay,
[20:39.11]  es
[20:39.36]  lo
[20:39.68]  que
[20:40.17]  podemos
[20:41.29]  pagar.
[20:42.32]  Pero
[20:42.49]  presta
[20:42.79]  atención
[20:43.47]  a
[20:43.49]  esto,
[20:43.92]  porque
[20:44.21]  es
[20:44.32]  la
[20:44.44]  mejor
[20:45.17]  noticia
[20:45.75]  del
[20:46.08]  video.
[20:46.92]  A
[20:47.01]  esa
[20:47.17]  madera
[20:47.66]  común,
[20:48.33]  barata,
[20:48.99]  vos
[20:49.24]  le
[20:49.65]  podés
[20:49.90]  dar
[20:50.26]  por
[20:50.40]  afuera
[20:51.16]  la
[20:51.33]  misma
[20:51.47]  protección
[20:52.33]  que
[20:52.50]  el
[20:52.64]  quebracho
[20:53.29]  trae
[20:53.58]  por
[20:53.94]  adentro.
[20:54.80]  No
[20:54.97]  es
[20:55.06]  magia,
[20:55.86]  es
[20:56.09]  química
[20:57.06]  vieja.
[20:57.80]  Con
[20:57.97]  el
[20:58.00]  aceite
[20:58.48]  que
[20:58.72]  penetra
[20:59.28]  y
[20:59.36]  sella,
[21:00.16]  con
[21:00.29]  el
[21:00.33]  borato
[21:00.68]  que
[21:00.88]  envenena
[21:01.39]  la
[21:01.53]  madera
[21:01.99]  contra
[21:02.42]  el
[21:02.50]  hongo
[21:02.89]  y
[21:03.01]  la
[21:03.05]  termita,
[21:03.76]  igual
[21:03.97]  que
[21:04.21]  hacen
[21:04.62]  los
[21:04.93]  taninos.
[21:05.92]  Con
[21:06.09]  el
[21:06.22]  fuego,
[21:06.92]  chamuscando
[21:07.61]  la
[21:07.75]  superficie
[21:08.40]  como
[21:08.81]  hacen
[21:09.04]  los
[21:09.33]  japoneses.
[21:10.32]  Con
[21:10.56]  la
[21:10.85]  cal.
[21:11.96]  Son
[21:12.13]  los
[21:12.14]  métodos
[21:12.62]  que
[21:12.82]  usaban
[21:13.19]  los
[21:13.44]  viejos
[21:13.84]  para
[21:14.04]  que
[21:14.24]  un
[21:14.37]  pino
[21:14.81]  de
[21:14.85]  dos
[21:15.09]  pesos
[21:15.87]  se
[21:15.93]  comporte
[21:16.31]  como
[21:16.53]  una
[21:16.69]  madera
[21:17.01]  de
[21:17.13]  100
[21:17.61]  años.
[21:18.28]  Junte
[21:18.53]  todos
[21:18.98]  esos
[21:19.34]  métodos,
[21:20.28]  las
[21:20.53]  medidas
[21:21.17]  exactas,
[21:22.28]  cuánto
[21:22.72]  de
[21:22.90]  cada
[21:23.26]  cosa,
[21:23.84]  qué
[21:24.13]  madera
[21:24.55]  para
[21:25.13]  qué
[21:25.17]  uso,
[21:25.72]  cómo
[21:25.96]  tratar
[21:26.49]  postes,
[21:27.18]  decks,
[21:27.84]  muebles
[21:28.55]  y
[21:28.61]  herramientas
[21:29.48]  paso
[21:29.89]  a
[21:30.67]  paso
[21:31.04]  en
[21:31.20]  el
[21:31.22]  manual
[21:31.74]  del
[21:32.01]  constructor
[21:33.01]  libre.
[21:33.96]  Es
[21:34.04]  la
[21:34.13]  receta
[21:34.46]  completa
[21:35.03]  para
[21:35.33]  blindar
[21:35.84]  tu
[21:36.04]  madera
[21:36.36]  barata
[21:36.74]  y
[21:36.85]  que
[21:37.04]  dure
[21:37.43]  décadas,
[21:38.44]  no
[21:38.62]  años.
[21:39.96]  La
[21:40.13]  imprimes,
[21:40.96]  la
[21:41.13]  pegas
[21:41.49]  en
[21:41.64]  la
[21:41.79]  pared
[21:42.22]  del
[21:42.44]  taller
[21:42.92]  y
[21:43.02]  la
[21:43.22]  tenes
[21:43.71]  para
[21:44.10]  siempre.
[21:45.45]  El
[21:45.49]  link
[21:45.71]  te
[21:45.84]  lo
[21:45.97]  dejo
[21:46.23]  abajo
[21:46.55]  y
[21:46.61]  en
[21:46.74]  el
[21:46.87]  comentario
[21:47.57]  fijado.
[21:48.72]  Con
[21:48.89]  que
[21:49.12]  salves
[21:49.72]  un
[21:49.92]  poste
[21:50.43]  o
[21:50.55]  un
[21:50.73]  mueble,
[21:51.67]  ya
[21:51.95]  lo
[21:52.23]  pagaste
[21:53.67]  10
[21:54.03]  veces.
[21:55.00]  Y
[21:55.17]  antes
[21:55.35]  de
[21:55.53]  irnos,
[21:56.20]  contame
[21:56.83]  algo
[21:57.12]  en
[21:57.26]  los
[21:57.36]  comentarios,
[21:58.17]  que
[21:58.39]  me
[21:58.41]  encanta
[21:58.71]  esta
[21:58.97]  parte.
[22:00.04]  En
[22:00.16]  tu
[22:00.22]  zona,
[22:00.65]  cuál
[22:01.05]  es
[22:01.23]  la
[22:01.38]  madera
[22:01.87]  que
[22:02.10]  no
[22:02.32]  se
[22:02.52]  pudre
[22:02.93]  nunca.
[22:04.04]  El
[22:04.21]  quebracho,
[22:04.87]  el
[22:05.08]  nandubay,
[22:06.08]  el
[22:06.30]  lapacho,
[22:06.96]  el
[22:07.12]  algarrobo,
[22:07.75]  el
[22:08.01]  urunday.
[22:09.44]  Cada
[22:09.62]  región
[22:09.98]  tiene
[22:10.32]  la
[22:10.45]  suya
[22:10.71]  y
[22:10.77]  su
[22:10.90]  nombre
[22:11.36]  propio.
[22:12.31]  Y
[22:12.41]  yo
[22:12.46]  aprendo
[22:13.00]  un
[22:13.15]  montón
[22:13.69]  de
[22:13.84]  la
[22:14.07]  gente
[22:14.38]  que
[22:14.61]  las
[22:15.09]  trabajo
[22:15.38]  toda
[22:15.69]  la
[22:15.84]  vida.
[22:16.68]  Déjame
[22:16.90]  el
[22:17.02]  nombre
[22:17.39]  de
[22:17.51]  tu
[22:17.62]  madera
[22:17.99]  y
[22:18.05]  de
[22:18.17]  dónde
[22:18.80]  sos,
[22:18.98]  que
[22:19.21]  armamos
[22:19.74]  entre
[22:20.14]  todos
[22:20.63]  un
[22:20.68]  mapa
[22:21.06]  de
[22:21.14]  las
[22:21.60]  maderas
[22:21.91]  eternas
[22:22.45]  de
[22:22.60]  cada
[22:22.91]  región.
[22:24.04]  Me
[22:24.22]  interesa
[22:25.31]  de
[22:25.60]  verdad.
[22:26.72]  Y
[22:26.89]  para
[22:26.90]  cerrar,
[22:27.50]  quédate
[22:28.11]  con
[22:28.34]  esto.
[22:29.12]  Los
[22:29.29]  árboles
[22:29.80]  más
[22:30.12]  duros
[22:30.52]  del
[22:30.76]  mundo
[22:31.20]  son
[22:31.63]  los
[22:31.97]  que
[22:32.06]  crecieron
[22:32.71]  más
[22:33.00]  lento
[22:33.64]  en
[22:33.64]  la
[22:34.06]  peor
[22:34.24]  tierra,
[22:35.12]  peleando
[22:35.66]  cada
[22:36.03]  anillo
[22:36.58]  contra
[22:37.13]  la
[22:37.37]  sequía
[22:37.97]  y
[22:38.04]  el
[22:38.22]  sol.
[22:39.20]  La
[22:39.22]  madera
[22:39.68]  que
[22:39.92]  dura
[22:40.24]  100
[22:40.97]  años
[22:41.37]  es
[22:41.53]  justamente
[22:42.45]  la
[22:42.80]  que
[22:43.21]  nadie
[22:43.99]  apuró,
[22:44.92]  la
[22:45.10]  que
[22:45.33]  no
[22:45.57]  tuvo
[22:46.09]  la
[22:46.30]  vida
[22:46.79]  fácil.
[22:48.16]  Quizás
[22:48.50]  con
[22:48.73]  las
[22:48.95]  personas
[22:49.57]  pasa
[22:49.88]  un
[22:50.03]  poco
[22:50.42]  lo
[22:50.52]  mismo.
[22:52.08]  Soy
[22:52.25]  Tomás.
[22:52.96]  Esto
[22:53.27]  fue
[22:53.50]  El
[22:53.65]  Constructor
[22:54.50]  Libre.
[22:55.12]  Cuida
[22:55.35]  tu
[22:55.52]  madera,
[22:56.29]  respeta
[22:56.82]  la
[22:56.99]  que
[22:57.25]  dura.
[22:57.84]  Y
[22:57.86]  si
[22:58.01]  podés,
[22:58.47]  planta
[22:58.92]  hoy
[22:59.15]  un
[22:59.30]  árbol
[22:59.76]  que
[22:59.99]  dure
[23:00.36]  más
[23:00.81]  que
[23:01.25]  vos.
[23:02.04]  Nos
[23:02.22]  vemos
[23:02.45]  en
[23:02.60]  el
[23:02.75]  próximo.
